Order ID,Date,Year,Quarter,Month,Region,Country,State,City,Sales Channel,Customer Segment,Category,Subcategory,Product Name,Sales Rep,Units Sold,Unit Price,Discount,Revenue,Cost,Profit,Payment Method
10287,07/02/2024,2024,Q1,Feb,South,USA,Texas,Dallas,Online,Small Business,Accessories,Keyboard,KeyPro,Sarah Lopez,10,854,0.15,7259,4017.15,3241.85,Digital Wallet
10288,25/03/2024,2024,Q1,Mar,West,USA,Colorado,Denver,Retail,Consumer,Furniture,Chair,ComfortSeat,John Miller,16,918,0.15,12484.8,9300.91,3183.89,Cash
10289,07/02/2024,2024,Q1,Feb,West,USA,Washington,Seattle,Online,Corporate,Accessories,Headphones,SoundMax,Jessica Lee,7,399,0,2793,1994.93,798.07,Card
10290,18/12/2024,2024,Q4,Dec,Midwest,USA,Michigan,Detroit,Online,Consumer,Electronics,Tablet,Tab Elite,Emily Carter,16,367,0,5872,3923.33,1948.67,Digital Wallet
10291,17/11/2024,2024,Q4,Nov,South,USA,Texas,Dallas,Retail,Consumer,Electronics,Tablet,Tab Elite,Sarah Lopez,8,330,0.05,2508,1851.69,656.31,Card
10292,18/04/2024,2024,Q2,Apr,South,USA,Georgia,Atlanta,Distributor,Consumer,Electronics,Phone,Galaxy Max,Emily Carter,13,580,0.05,7163,5299.54,1863.46,Cash
10293,23/06/2024,2024,Q2,Jun,Northeast,USA,Pennsylvania,Philadelphia,Retail,Consumer,Electronics,Laptop,UltraBook Pro,Michael Brown,16,1078,0,17248,10351.5,6896.5,Card
10294,20/04/2024,2024,Q2,Apr,Northeast,USA,Pennsylvania,Philadelphia,Retail,Corporate,Accessories,Keyboard,KeyPro,Michael Brown,16,734,0.15,9982.4,5891.9,4090.5,Cash
10295,14/09/2024,2024,Q3,Sep,Northeast,USA,Massachusetts,Boston,Online,Corporate,Furniture,Desk,WorkDesk Pro,John Miller,13,510,0.15,5635.5,4160.57,1474.93,Cash
10296,25/01/2024,2024,Q1,Jan,Midwest,USA,Michigan,Detroit,Online,Small Business,Furniture,Desk,WorkDesk Pro,John Miller,9,641,0,5769,3859.06,1909.94,Card
10297,04/10/2024,2024,Q4,Oct,South,USA,Texas,Dallas,Online,Corporate,Accessories,Keyboard,KeyPro,Emily Carter,17,286,0.1,4375.8,2778.12,1597.68,Transfer
10298,03/08/2024,2024,Q3,Aug,West,USA,Washington,Seattle,Online,Corporate,Accessories,Headphones,SoundMax,Michael Brown,12,1140,0.1,12312,6817.9,5494.1,Cash
10299,23/09/2024,2024,Q3,Sep,Northeast,USA,Massachusetts,Boston,Online,Small Business,Accessories,Keyboard,KeyPro,Emily Carter,12,925,0.1,9990,7384.92,2605.08,Card
10300,15/05/2024,2024,Q2,May,Midwest,USA,Michigan,Detroit,Distributor,Small Business,Electronics,Tablet,Tab Elite,Michael Brown,10,708,0.1,6372,3661.88,2710.12,Cash
10301,02/03/2024,2024,Q1,Mar,South,USA,Georgia,Atlanta,Online,Consumer,Accessories,Keyboard,KeyPro,Sarah Lopez,1,715,0.05,679.25,418.56,260.69,Digital Wallet
10302,02/01/2024,2024,Q1,Jan,Northeast,USA,New York,New York,Distributor,Small Business,Electronics,Laptop,UltraBook Pro,Michael Brown,9,67,0.05,572.85,333.77,239.08,Card
10303,14/06/2024,2024,Q2,Jun,West,USA,Colorado,Denver,Retail,Corporate,Electronics,Phone,Galaxy Max,Michael Brown,14,162,0.15,1927.8,1166.98,760.82,Transfer
10304,20/04/2024,2024,Q2,Apr,South,USA,Georgia,Atlanta,Distributor,Corporate,Accessories,Keyboard,KeyPro,Michael Brown,1,860,0.05,817,562,255,Digital Wallet
10305,23/08/2024,2024,Q3,Aug,Midwest,USA,Illinois,Chicago,Retail,Consumer,Electronics,Laptop,UltraBook Pro,Michael Brown,11,493,0.05,5151.85,3263.3,1888.55,Cash
10306,18/01/2024,2024,Q1,Jan,Midwest,USA,Ohio,Columbus,Online,Consumer,Accessories,Keyboard,KeyPro,Jessica Lee,8,1013,0.05,7698.8,4644.11,3054.69,Cash
10307,31/03/2024,2024,Q1,Mar,Northeast,USA,New York,New York,Retail,Small Business,Electronics,Phone,Galaxy Max,John Miller,1,391,0.05,371.45,241.45,130,Transfer
10308,07/09/2024,2024,Q3,Sep,Northeast,USA,Massachusetts,Boston,Distributor,Small Business,Furniture,Desk,WorkDesk Pro,Michael Brown,17,404,0.1,6181.2,3858.42,2322.78,Transfer
10309,07/06/2024,2024,Q2,Jun,Midwest,USA,Ohio,Columbus,Online,Consumer,Accessories,Headphones,SoundMax,Michael Brown,19,741,0.1,12671.1,8952.51,3718.59,Transfer
10310,21/08/2024,2024,Q3,Aug,Midwest,USA,Michigan,Detroit,Distributor,Corporate,Electronics,Laptop,UltraBook Pro,Sarah Lopez,6,300,0.05,1710,1055.26,654.74,Card
10311,01/04/2024,2024,Q2,Apr,Northeast,USA,New York,New York,Online,Small Business,Furniture,Desk,WorkDesk Pro,David Clark,5,71,0.05,337.25,192.21,145.04,Card
10312,20/04/2024,2024,Q2,Apr,West,USA,Colorado,Denver,Retail,Corporate,Electronics,Phone,Galaxy Max,Emily Carter,19,62,0.05,1119.1,673.09,446.01,Digital Wallet
10313,05/02/2024,2024,Q1,Feb,South,USA,Georgia,Atlanta,Retail,Small Business,Accessories,Headphones,SoundMax,Michael Brown,16,827,0.1,11908.8,7752.82,4155.98,Card
10314,24/04/2024,2024,Q2,Apr,Northeast,USA,Massachusetts,Boston,Distributor,Corporate,Furniture,Desk,WorkDesk Pro,David Clark,15,864,0.1,11664,8677,2987,Cash
10315,09/08/2024,2024,Q3,Aug,Northeast,USA,Pennsylvania,Philadelphia,Distributor,Corporate,Electronics,Phone,Galaxy Max,David Clark,5,1004,0.1,4518,2937.24,1580.76,Transfer
10316,19/01/2024,2024,Q1,Jan,South,USA,Florida,Miami,Online,Small Business,Accessories,Headphones,SoundMax,Michael Brown,3,209,0.15,532.95,294.22,238.73,Cash
10317,26/08/2024,2024,Q3,Aug,Midwest,USA,Illinois,Chicago,Online,Small Business,Electronics,Tablet,Tab Elite,Michael Brown,20,124,0.1,2232,1664.29,567.71,Cash
10318,29/07/2024,2024,Q3,Jul,South,USA,Georgia,Atlanta,Retail,Small Business,Electronics,Tablet,Tab Elite,David Clark,5,867,0.1,3901.5,2779.23,1122.27,Card
10319,31/07/2024,2024,Q3,Jul,South,USA,Florida,Miami,Retail,Small Business,Accessories,Keyboard,KeyPro,John Miller,17,583,0.05,9415.45,6483.14,2932.31,Cash
10320,29/05/2024,2024,Q2,May,South,USA,Florida,Miami,Online,Corporate,Electronics,Phone,Galaxy Max,David Clark,20,1136,0.05,21584,16000.08,5583.92,Cash
10321,27/11/2024,2024,Q4,Nov,West,USA,California,Los Angeles,Online,Small Business,Accessories,Headphones,SoundMax,John Miller,4,354,0.1,1274.4,793.37,481.03,Cash
10322,07/07/2024,2024,Q3,Jul,Midwest,USA,Ohio,Columbus,Retail,Consumer,Accessories,Keyboard,KeyPro,Emily Carter,16,869,0.15,11818.4,7430.35,4388.05,Cash
10323,15/06/2024,2024,Q2,Jun,Northeast,USA,Massachusetts,Boston,Distributor,Corporate,Electronics,Phone,Galaxy Max,John Miller,19,983,0,18677,11514.28,7162.72,Cash
10324,13/05/2024,2024,Q2,May,West,USA,Colorado,Denver,Retail,Corporate,Accessories,Headphones,SoundMax,Michael Brown,7,899,0.1,5663.7,3957.22,1706.48,Cash
10325,04/04/2024,2024,Q2,Apr,West,USA,Colorado,Denver,Retail,Corporate,Electronics,Phone,Galaxy Max,John Miller,18,215,0.05,3676.5,2645.19,1031.31,Card
10326,17/04/2024,2024,Q2,Apr,Midwest,USA,Ohio,Columbus,Retail,Corporate,Furniture,Desk,WorkDesk Pro,Emily Carter,11,749,0.1,7415.1,4488.42,2926.68,Cash
10327,04/05/2024,2024,Q2,May,South,USA,Florida,Miami,Distributor,Small Business,Electronics,Phone,Galaxy Max,John Miller,8,1113,0.05,8458.8,6002.31,2456.49,Digital Wallet
10328,31/07/2024,2024,Q3,Jul,West,USA,Washington,Seattle,Retail,Consumer,Accessories,Keyboard,KeyPro,John Miller,1,679,0.15,577.15,335.78,241.37,Card
10329,22/08/2024,2024,Q3,Aug,Northeast,USA,New York,New York,Online,Consumer,Accessories,Keyboard,KeyPro,Sarah Lopez,2,436,0.1,784.8,540.77,244.03,Cash
10330,16/09/2024,2024,Q3,Sep,Midwest,USA,Ohio,Columbus,Online,Corporate,Electronics,Tablet,Tab Elite,Michael Brown,1,174,0,174,104.05,69.95,Card
10331,11/08/2024,2024,Q3,Aug,Midwest,USA,Michigan,Detroit,Distributor,Small Business,Accessories,Headphones,SoundMax,John Miller,1,1005,0.1,904.5,502.44,402.06,Digital Wallet
10332,29/02/2024,2024,Q1,Feb,West,USA,Washington,Seattle,Online,Small Business,Furniture,Chair,ComfortSeat,David Clark,5,164,0.05,779,449.55,329.45,Transfer
10333,01/01/2024,2024,Q1,Jan,West,USA,Washington,Seattle,Retail,Corporate,Furniture,Chair,ComfortSeat,David Clark,15,237,0.1,3199.5,1824.23,1375.27,Transfer
10334,14/05/2024,2024,Q2,May,Northeast,USA,Massachusetts,Boston,Online,Small Business,Electronics,Phone,Galaxy Max,Emily Carter,2,511,0.1,919.8,573.6,346.2,Cash
10335,09/04/2024,2024,Q2,Apr,Northeast,USA,New York,New York,Retail,Small Business,Furniture,Chair,ComfortSeat,Sarah Lopez,5,1143,0,5715,4051.13,1663.87,Digital Wallet
10336,15/07/2024,2024,Q3,Jul,Midwest,USA,Michigan,Detroit,Online,Small Business,Furniture,Chair,ComfortSeat,Michael Brown,9,860,0.15,6579,4247.33,2331.67,Card
10337,08/01/2024,2024,Q1,Jan,Northeast,USA,New York,New York,Online,Corporate,Furniture,Desk,WorkDesk Pro,David Clark,8,438,0.1,3153.6,1942.62,1210.98,Cash
10338,23/10/2024,2024,Q4,Oct,Northeast,USA,Pennsylvania,Philadelphia,Retail,Corporate,Accessories,Keyboard,KeyPro,David Clark,14,629,0.1,7925.4,5459.4,2466,Digital Wallet
10339,30/07/2024,2024,Q3,Jul,South,USA,Georgia,Atlanta,Distributor,Small Business,Accessories,Headphones,SoundMax,Emily Carter,1,889,0.15,755.65,538.01,217.64,Cash
10340,07/07/2024,2024,Q3,Jul,West,USA,Colorado,Denver,Retail,Small Business,Accessories,Keyboard,KeyPro,Emily Carter,2,774,0,1548,1145.53,402.47,Cash
10341,13/02/2024,2024,Q1,Feb,West,USA,Washington,Seattle,Retail,Consumer,Electronics,Phone,Galaxy Max,Jessica Lee,17,1025,0.1,15682.5,11254.84,4427.66,Card
10342,09/01/2024,2024,Q1,Jan,Midwest,USA,Michigan,Detroit,Distributor,Small Business,Furniture,Chair,ComfortSeat,John Miller,15,1163,0.1,15700.5,10634.66,5065.84,Transfer
10343,04/04/2024,2024,Q2,Apr,Northeast,USA,New York,New York,Retail,Consumer,Accessories,Keyboard,KeyPro,David Clark,18,649,0.05,11097.9,7057.05,4040.85,Digital Wallet
10344,09/05/2024,2024,Q2,May,Midwest,USA,Ohio,Columbus,Online,Small Business,Accessories,Keyboard,KeyPro,Michael Brown,3,655,0.1,1768.5,1267.55,500.95,Transfer
10345,19/01/2024,2024,Q1,Jan,South,USA,Florida,Miami,Retail,Small Business,Electronics,Tablet,Tab Elite,John Miller,2,939,0.1,1690.2,982.87,707.33,Card
10346,05/09/2024,2024,Q3,Sep,Midwest,USA,Michigan,Detroit,Retail,Small Business,Accessories,Headphones,SoundMax,Sarah Lopez,15,210,0.1,2835,2014.99,820.01,Card
10347,06/05/2024,2024,Q2,May,Midwest,USA,Ohio,Columbus,Online,Consumer,Furniture,Desk,WorkDesk Pro,Sarah Lopez,3,471,0.05,1342.35,784.31,558.04,Transfer
10348,01/12/2024,2024,Q4,Dec,Midwest,USA,Illinois,Chicago,Retail,Small Business,Furniture,Chair,ComfortSeat,Sarah Lopez,1,1043,0.05,990.85,739.67,251.18,Transfer
10349,20/01/2024,2024,Q1,Jan,Northeast,USA,Pennsylvania,Philadelphia,Online,Consumer,Furniture,Chair,ComfortSeat,Michael Brown,1,1134,0,1134,691.47,442.53,Card
10350,20/06/2024,2024,Q2,Jun,Midwest,USA,Ohio,Columbus,Distributor,Small Business,Furniture,Chair,ComfortSeat,John Miller,17,116,0,1972,1397.74,574.26,Card
10351,24/07/2024,2024,Q3,Jul,West,USA,Colorado,Denver,Distributor,Consumer,Accessories,Headphones,SoundMax,Emily Carter,12,469,0.15,4783.8,3229.62,1554.18,Card
10352,18/09/2024,2024,Q3,Sep,Northeast,USA,Massachusetts,Boston,Online,Consumer,Accessories,Headphones,SoundMax,David Clark,19,582,0,11058,7693.99,3364.01,Cash
10353,11/11/2024,2024,Q4,Nov,Midwest,USA,Ohio,Columbus,Retail,Consumer,Electronics,Phone,Galaxy Max,Jessica Lee,8,745,0.05,5662,3558.76,2103.24,Digital Wallet
10354,20/06/2024,2024,Q2,Jun,Midwest,USA,Illinois,Chicago,Retail,Consumer,Electronics,Laptop,UltraBook Pro,Emily Carter,11,815,0.1,8068.5,4974.53,3093.97,Digital Wallet
10355,16/09/2024,2024,Q3,Sep,West,USA,Colorado,Denver,Distributor,Small Business,Accessories,Keyboard,KeyPro,Jessica Lee,9,913,0,8217,5525.86,2691.14,Digital Wallet
10356,26/01/2024,2024,Q1,Jan,Midwest,USA,Ohio,Columbus,Online,Small Business,Electronics,Phone,Galaxy Max,Sarah Lopez,20,552,0,11040,7730.82,3309.18,Transfer
10357,20/07/2024,2024,Q3,Jul,South,USA,Florida,Miami,Retail,Small Business,Electronics,Laptop,UltraBook Pro,Jessica Lee,18,624,0.15,9547.2,6243.91,3303.29,Transfer
10358,10/06/2024,2024,Q2,Jun,West,USA,Washington,Seattle,Online,Consumer,Electronics,Laptop,UltraBook Pro,David Clark,17,288,0,4896,3113.77,1782.23,Cash
10359,17/01/2024,2024,Q1,Jan,South,USA,Florida,Miami,Online,Consumer,Electronics,Tablet,Tab Elite,David Clark,19,1174,0,22306,13458.36,8847.64,Digital Wallet
10360,26/06/2024,2024,Q2,Jun,South,USA,Florida,Miami,Retail,Corporate,Electronics,Tablet,Tab Elite,John Miller,2,269,0,538,375.23,162.77,Card
10361,17/03/2024,2024,Q1,Mar,Northeast,USA,Pennsylvania,Philadelphia,Online,Corporate,Furniture,Chair,ComfortSeat,Jessica Lee,16,390,0.05,5928,3449.52,2478.48,Transfer
10362,14/08/2024,2024,Q3,Aug,Northeast,USA,New York,New York,Online,Corporate,Electronics,Phone,Galaxy Max,David Clark,5,1157,0.1,5206.5,2916.85,2289.65,Digital Wallet
10363,19/04/2024,2024,Q2,Apr,Midwest,USA,Ohio,Columbus,Retail,Consumer,Accessories,Headphones,SoundMax,David Clark,15,348,0.1,4698,2834.29,1863.71,Transfer
10364,13/08/2024,2024,Q3,Aug,Midwest,USA,Ohio,Columbus,Online,Corporate,Furniture,Desk,WorkDesk Pro,David Clark,13,428,0,5564,3363.81,2200.19,Cash
10365,24/05/2024,2024,Q2,May,West,USA,California,Los Angeles,Retail,Corporate,Furniture,Chair,ComfortSeat,Jessica Lee,14,994,0.05,13220.2,8196.88,5023.32,Cash
10366,25/11/2024,2024,Q4,Nov,Northeast,USA,New York,New York,Online,Corporate,Electronics,Phone,Galaxy Max,Jessica Lee,18,543,0.1,8796.6,6546.35,2250.25,Cash
10367,23/12/2024,2024,Q4,Dec,Northeast,USA,New York,New York,Online,Small Business,Accessories,Keyboard,KeyPro,Emily Carter,12,1129,0.05,12870.6,7497.8,5372.8,Card
10368,20/02/2024,2024,Q1,Feb,West,USA,Colorado,Denver,Distributor,Small Business,Electronics,Tablet,Tab Elite,John Miller,10,112,0,1120,838.46,281.54,Transfer
10369,21/09/2024,2024,Q3,Sep,West,USA,California,Los Angeles,Retail,Consumer,Electronics,Phone,Galaxy Max,Sarah Lopez,1,831,0,831,457.89,373.11,Card
10370,14/02/2024,2024,Q1,Feb,South,USA,Florida,Miami,Distributor,Corporate,Furniture,Desk,WorkDesk Pro,Jessica Lee,14,1133,0.15,13482.7,8300.1,5182.6,Transfer
10371,08/03/2024,2024,Q1,Mar,Northeast,USA,Pennsylvania,Philadelphia,Online,Consumer,Furniture,Desk,WorkDesk Pro,John Miller,3,216,0.15,550.8,356.77,194.03,Digital Wallet
10372,06/06/2024,2024,Q2,Jun,Midwest,USA,Ohio,Columbus,Retail,Small Business,Electronics,Laptop,UltraBook Pro,David Clark,19,493,0,9367,6165.32,3201.68,Card
10373,17/10/2024,2024,Q4,Oct,Midwest,USA,Ohio,Columbus,Retail,Consumer,Electronics,Phone,Galaxy Max,John Miller,15,494,0.1,6669,3878.33,2790.67,Card
10374,04/07/2024,2024,Q3,Jul,South,USA,Georgia,Atlanta,Distributor,Small Business,Accessories,Keyboard,KeyPro,John Miller,10,69,0.1,621,405.22,215.78,Card
10375,13/04/2024,2024,Q2,Apr,South,USA,Georgia,Atlanta,Online,Small Business,Electronics,Laptop,UltraBook Pro,Jessica Lee,13,784,0,10192,5737.95,4454.05,Card
10376,10/11/2024,2024,Q4,Nov,South,USA,Texas,Dallas,Online,Small Business,Furniture,Chair,ComfortSeat,Jessica Lee,12,460,0.15,4692,2987.42,1704.58,Transfer
10377,07/04/2024,2024,Q2,Apr,South,USA,Texas,Dallas,Online,Small Business,Electronics,Laptop,UltraBook Pro,Emily Carter,8,1088,0.1,7833.6,4630.06,3203.54,Digital Wallet
10378,01/10/2024,2024,Q4,Oct,Northeast,USA,Pennsylvania,Philadelphia,Distributor,Consumer,Electronics,Tablet,Tab Elite,David Clark,1,964,0.1,867.6,628.94,238.66,Card
10379,25/03/2024,2024,Q1,Mar,Northeast,USA,Pennsylvania,Philadelphia,Retail,Corporate,Electronics,Phone,Galaxy Max,Emily Carter,16,204,0.15,2774.4,1588.83,1185.57,Digital Wallet
10380,06/05/2024,2024,Q2,May,Midwest,USA,Ohio,Columbus,Distributor,Consumer,Electronics,Laptop,UltraBook Pro,Emily Carter,6,641,0.05,3653.7,2361.3,1292.4,Digital Wallet
10381,21/08/2024,2024,Q3,Aug,Northeast,USA,Pennsylvania,Philadelphia,Online,Small Business,Furniture,Desk,WorkDesk Pro,Michael Brown,17,226,0.1,3457.8,2467.19,990.61,Cash
10382,13/05/2024,2024,Q2,May,West,USA,Washington,Seattle,Retail,Consumer,Furniture,Chair,ComfortSeat,David Clark,17,254,0.15,3670.3,2178.97,1491.33,Card
10383,20/09/2024,2024,Q3,Sep,Midwest,USA,Illinois,Chicago,Distributor,Corporate,Electronics,Laptop,UltraBook Pro,Jessica Lee,3,122,0.05,347.7,223.07,124.63,Transfer
10384,23/03/2024,2024,Q1,Mar,Midwest,USA,Ohio,Columbus,Online,Corporate,Electronics,Laptop,UltraBook Pro,Sarah Lopez,8,784,0.05,5958.4,3733.98,2224.42,Card
10385,06/05/2024,2024,Q2,May,Midwest,USA,Illinois,Chicago,Online,Consumer,Furniture,Desk,WorkDesk Pro,John Miller,2,281,0,562,322.09,239.91,Cash
10386,29/05/2024,2024,Q2,May,West,USA,California,Los Angeles,Distributor,Small Business,Accessories,Headphones,SoundMax,Jessica Lee,3,272,0.15,693.6,411.96,281.64,Transfer
10387,12/05/2024,2024,Q2,May,West,USA,California,Los Angeles,Online,Consumer,Furniture,Chair,ComfortSeat,Emily Carter,9,251,0.05,2146.05,1184.27,961.78,Digital Wallet
10388,23/12/2024,2024,Q4,Dec,South,USA,Texas,Dallas,Retail,Corporate,Accessories,Headphones,SoundMax,Emily Carter,14,757,0.05,10068.1,5888.67,4179.43,Transfer
10389,16/05/2024,2024,Q2,May,West,USA,Colorado,Denver,Retail,Consumer,Accessories,Headphones,SoundMax,David Clark,3,1190,0.1,3213,1966.73,1246.27,Transfer
10390,27/12/2024,2024,Q4,Dec,South,USA,Georgia,Atlanta,Online,Consumer,Accessories,Keyboard,KeyPro,Sarah Lopez,7,976,0.05,6490.4,4502.68,1987.72,Transfer
10391,10/03/2024,2024,Q1,Mar,Midwest,USA,Illinois,Chicago,Online,Consumer,Furniture,Desk,WorkDesk Pro,John Miller,10,195,0.1,1755,978.13,776.87,Cash
10392,16/11/2024,2024,Q4,Nov,South,USA,Georgia,Atlanta,Retail,Small Business,Furniture,Chair,ComfortSeat,John Miller,16,346,0.15,4705.6,2592.12,2113.48,Card
10393,14/11/2024,2024,Q4,Nov,Northeast,USA,Pennsylvania,Philadelphia,Retail,Corporate,Accessories,Headphones,SoundMax,Sarah Lopez,20,597,0.05,11343,6661.36,4681.64,Digital Wallet
10394,24/01/2024,2024,Q1,Jan,Northeast,USA,Massachusetts,Boston,Online,Consumer,Accessories,Keyboard,KeyPro,Sarah Lopez,1,930,0,930,523.66,406.34,Cash
10395,11/01/2024,2024,Q1,Jan,West,USA,California,Los Angeles,Retail,Corporate,Accessories,Headphones,SoundMax,David Clark,10,869,0.05,8255.5,4600.66,3654.84,Transfer
10396,13/10/2024,2024,Q4,Oct,West,USA,California,Los Angeles,Online,Consumer,Furniture,Desk,WorkDesk Pro,David Clark,10,214,0.05,2033,1378.99,654.01,Digital Wallet
10397,07/05/2024,2024,Q2,May,South,USA,Georgia,Atlanta,Retail,Consumer,Furniture,Chair,ComfortSeat,Michael Brown,19,713,0.05,12869.65,9016.2,3853.45,Transfer
10398,11/12/2024,2024,Q4,Dec,Northeast,USA,New York,New York,Online,Corporate,Electronics,Laptop,UltraBook Pro,Jessica Lee,3,447,0.1,1206.9,696.81,510.09,Transfer
10399,04/03/2024,2024,Q1,Mar,West,USA,California,Los Angeles,Retail,Corporate,Accessories,Headphones,SoundMax,Emily Carter,14,905,0.1,11403,7200.71,4202.29,Transfer
10400,26/07/2024,2024,Q3,Jul,South,USA,Georgia,Atlanta,Online,Corporate,Accessories,Headphones,SoundMax,John Miller,15,546,0,8190,4580.31,3609.69,Digital Wallet
10401,01/07/2024,2024,Q3,Jul,West,USA,Colorado,Denver,Retail,Consumer,Accessories,Headphones,SoundMax,Emily Carter,15,778,0.15,9919.5,6726.4,3193.1,Digital Wallet
10402,13/09/2024,2024,Q3,Sep,Midwest,USA,Illinois,Chicago,Retail,Consumer,Electronics,Phone,Galaxy Max,Michael Brown,11,104,0.05,1086.8,714.47,372.33,Digital Wallet
10403,24/08/2024,2024,Q3,Aug,Midwest,USA,Michigan,Detroit,Online,Consumer,Furniture,Desk,WorkDesk Pro,David Clark,17,323,0.1,4941.9,3548.19,1393.71,Cash
10404,07/08/2024,2024,Q3,Aug,West,USA,California,Los Angeles,Distributor,Consumer,Accessories,Keyboard,KeyPro,John Miller,5,219,0,1095,717.14,377.86,Transfer
10405,19/10/2024,2024,Q4,Oct,West,USA,California,Los Angeles,Retail,Corporate,Furniture,Desk,WorkDesk Pro,David Clark,15,896,0.1,12096,7380.06,4715.94,Card
10406,14/05/2024,2024,Q2,May,Midwest,USA,Illinois,Chicago,Distributor,Consumer,Accessories,Keyboard,KeyPro,Emily Carter,11,675,0,7425,4571.2,2853.8,Digital Wallet
10407,31/01/2024,2024,Q1,Jan,Northeast,USA,New York,New York,Retail,Consumer,Accessories,Headphones,SoundMax,Michael Brown,15,1101,0.15,14037.75,10409.01,3628.74,Cash
10408,09/08/2024,2024,Q3,Aug,Midwest,USA,Illinois,Chicago,Distributor,Consumer,Electronics,Tablet,Tab Elite,John Miller,9,276,0.15,2111.4,1348.7,762.7,Transfer
10409,05/12/2024,2024,Q4,Dec,Midwest,USA,Michigan,Detroit,Online,Consumer,Accessories,Headphones,SoundMax,Jessica Lee,19,210,0.05,3790.5,2154.15,1636.35,Transfer
10410,06/09/2024,2024,Q3,Sep,South,USA,Texas,Dallas,Retail,Corporate,Accessories,Keyboard,KeyPro,Emily Carter,10,120,0.1,1080,761.4,318.6,Digital Wallet
10411,26/06/2024,2024,Q2,Jun,Northeast,USA,Pennsylvania,Philadelphia,Online,Corporate,Electronics,Tablet,Tab Elite,Jessica Lee,4,874,0.15,2971.6,2060.08,911.52,Card
10412,09/12/2024,2024,Q4,Dec,West,USA,Colorado,Denver,Online,Corporate,Accessories,Keyboard,KeyPro,David Clark,5,661,0.05,3139.75,1953.88,1185.87,Transfer
10413,13/05/2024,2024,Q2,May,West,USA,California,Los Angeles,Distributor,Consumer,Electronics,Tablet,Tab Elite,Emily Carter,16,905,0.1,13032,9558.12,3473.88,Transfer
10414,10/10/2024,2024,Q4,Oct,Northeast,USA,Pennsylvania,Philadelphia,Distributor,Small Business,Furniture,Chair,ComfortSeat,Michael Brown,12,133,0.15,1356.6,922.3,434.3,Transfer
10415,13/08/2024,2024,Q3,Aug,South,USA,Georgia,Atlanta,Online,Small Business,Accessories,Headphones,SoundMax,John Miller,4,1157,0,4628,2652.17,1975.83,Card
10416,10/09/2024,2024,Q3,Sep,West,USA,California,Los Angeles,Online,Corporate,Electronics,Laptop,UltraBook Pro,John Miller,9,853,0,7677,5151.31,2525.69,Transfer
10417,20/11/2024,2024,Q4,Nov,West,USA,California,Los Angeles,Retail,Corporate,Furniture,Chair,ComfortSeat,Sarah Lopez,10,617,0.1,5553,3974.55,1578.45,Transfer
10418,04/07/2024,2024,Q3,Jul,Midwest,USA,Michigan,Detroit,Retail,Small Business,Accessories,Headphones,SoundMax,Michael Brown,2,800,0.05,1520,1039.05,480.95,Digital Wallet
10419,13/05/2024,2024,Q2,May,Midwest,USA,Ohio,Columbus,Online,Small Business,Furniture,Desk,WorkDesk Pro,Sarah Lopez,9,1041,0.15,7963.65,5084.87,2878.78,Transfer
10420,06/03/2024,2024,Q1,Mar,South,USA,Georgia,Atlanta,Distributor,Small Business,Furniture,Chair,ComfortSeat,Sarah Lopez,7,834,0.05,5546.1,3807.92,1738.18,Card
10421,20/06/2024,2024,Q2,Jun,South,USA,Texas,Dallas,Retail,Consumer,Electronics,Phone,Galaxy Max,John Miller,11,839,0.15,7844.65,4824.83,3019.82,Transfer
10422,05/01/2024,2024,Q1,Jan,Northeast,USA,Pennsylvania,Philadelphia,Online,Corporate,Furniture,Desk,WorkDesk Pro,Sarah Lopez,5,536,0,2680,1774.76,905.24,Transfer
10423,08/08/2024,2024,Q3,Aug,South,USA,Texas,Dallas,Retail,Consumer,Accessories,Headphones,SoundMax,David Clark,8,417,0.1,3002.4,2143.86,858.54,Transfer
10424,09/03/2024,2024,Q1,Mar,Midwest,USA,Ohio,Columbus,Distributor,Small Business,Electronics,Tablet,Tab Elite,David Clark,7,492,0.15,2927.4,2099.82,827.58,Digital Wallet
10425,23/06/2024,2024,Q2,Jun,Midwest,USA,Michigan,Detroit,Distributor,Consumer,Accessories,Keyboard,KeyPro,Jessica Lee,6,1110,0.15,5661,3313.42,2347.58,Digital Wallet
10426,30/01/2024,2024,Q1,Jan,Northeast,USA,Pennsylvania,Philadelphia,Retail,Small Business,Furniture,Chair,ComfortSeat,Jessica Lee,17,710,0,12070,6834.03,5235.97,Cash
10427,07/05/2024,2024,Q2,May,South,USA,Texas,Dallas,Retail,Small Business,Accessories,Headphones,SoundMax,David Clark,1,889,0,889,537.71,351.29,Card
10428,03/05/2024,2024,Q2,May,West,USA,Colorado,Denver,Online,Corporate,Accessories,Keyboard,KeyPro,John Miller,20,139,0,2780,1873.46,906.54,Cash
10429,17/07/2024,2024,Q3,Jul,Midwest,USA,Ohio,Columbus,Online,Consumer,Electronics,Tablet,Tab Elite,Emily Carter,16,1092,0,17472,9877.71,7594.29,Card
10430,24/05/2024,2024,Q2,May,South,USA,Georgia,Atlanta,Retail,Corporate,Furniture,Desk,WorkDesk Pro,Emily Carter,13,1015,0,13195,9133.12,4061.88,Transfer
10431,28/12/2024,2024,Q4,Dec,South,USA,Texas,Dallas,Online,Small Business,Furniture,Desk,WorkDesk Pro,Emily Carter,12,346,0.05,3944.4,2683.83,1260.57,Card
